transaction_id,customer_id,amount,payment_status,failure_reason,attempts,customer_type,previous_successes,days_since_failure,recovery_action,recovery_status,recovered_amount
TXN10630,CUST1113,1892.35,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,5,13,RETRY,FAILED,0.0
TXN10631,CUST1207,1496.9,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,5,0,CUSTOMER_PROMPT,FAILED,0.0
TXN10632,CUST1111,9837.45,FAILED,AUTHENTICATION_FAILURE,2,NEW,0,14,CUSTOMER_PROMPT,SUCCESS,9837.45
TXN10633,CUST1068,3691.24,FAILED,UNKNOWN,4,RETURNING,5,1,ESCALATE,ESCALATED,0.0
TXN10634,CUST1285,9713.86,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,3,9,ESCALATE,ESCALATED,0.0
TXN10635,CUST1245,365.55,FAILED,UNKNOWN,3,RETURNING,8,6,ESCALATE,ESCALATED,0.0
TXN10636,CUST1255,2962.9,FAILED,CARD_EXPIRED,2,NEW,0,9,CUSTOMER_PROMPT,FAILED,0.0
TXN10637,CUST1125,4886.09,FAILED,AUTHENTICATION_FAILURE,3,NEW,1,12,ESCALATE,ESCALATED,0.0
TXN10638,CUST1145,1745.08,FAILED,NETWORK_ERROR,3,LOYAL,24,6,ESCALATE,ESCALATED,0.0
TXN10639,CUST1263,2748.38,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,7,12,ESCALATE,ESCALATED,0.0
TXN10640,CUST1039,1786.56,FAILED,NETWORK_ERROR,4,RETURNING,4,2,ESCALATE,RECOVERED,1786.56
TXN10641,CUST1096,5481.91,FAILED,NETWORK_ERROR,1,NEW,2,2,RETRY,FAILED,0.0
TXN10642,CUST1268,618.43,FAILED,CARD_EXPIRED,2,RETURNING,6,4,CUSTOMER_PROMPT,SUCCESS,618.43
TXN10643,CUST1175,6329.36,FAILED,UNKNOWN,1,NEW,1,6,REMINDER,FAILED,0.0
TXN10644,CUST1272,6526.25,FAILED,NETWORK_ERROR,3,LOYAL,17,8,ESCALATE,ESCALATED,0.0
TXN10645,CUST1150,3966.3,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,3,13,ESCALATE,ESCALATED,0.0
TXN10646,CUST1268,1020.72,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,6,14,PAYMENT_LINK,FAILED,0.0
TXN10647,CUST1209,15009.2,FAILED,NETWORK_ERROR,4,NEW,2,0,ESCALATE,ESCALATED,0.0
TXN10648,CUST1209,35921.21,FAILED,NETWORK_ERROR,3,RETURNING,5,11,ESCALATE,ESCALATED,0.0
TXN10649,CUST1142,10986.8,FAILED,NETWORK_ERROR,2,RETURNING,4,12,RETRY,SUCCESS,10986.8
TXN10650,CUST1231,3874.37,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,1,ESCALATE,ESCALATED,0.0
TXN10651,CUST1086,462.89,FAILED,AUTHENTICATION_FAILURE,2,NEW,0,1,CUSTOMER_PROMPT,FAILED,0.0
TXN10652,CUST1167,43767.44,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,9,12,ESCALATE,ESCALATED,0.0
TXN10653,CUST1068,3724.66,FAILED,UNKNOWN,1,NEW,1,8,REMINDER,FAILED,0.0
TXN10654,CUST1129,288.75,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,7,11,ESCALATE,ESCALATED,0.0
TXN10655,CUST1037,1461.45,FAILED,UNKNOWN,1,LOYAL,12,12,REMINDER,FAILED,0.0
TXN10656,CUST1047,3004.53,FAILED,CARD_EXPIRED,1,RETURNING,2,2,CUSTOMER_PROMPT,FAILED,0.0
TXN10657,CUST1068,481.97,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,8,5,ESCALATE,ESCALATED,0.0
TXN10658,CUST1038,8027.05,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,9,12,ESCALATE,ESCALATED,0.0
TXN10659,CUST1014,40582.73,FAILED,NETWORK_ERROR,4,RETURNING,9,1,ESCALATE,ESCALATED,0.0
TXN10660,CUST1059,619.64,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,3,3,ESCALATE,ESCALATED,0.0
TXN10661,CUST1278,719.45,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,7,8,CUSTOMER_PROMPT,SUCCESS,719.45
TXN10662,CUST1288,9601.28,FAILED,INSUFFICIENT_FUNDS,2,LOYAL,14,6,PAYMENT_LINK,SUCCESS,9601.28
TXN10663,CUST1083,1696.49,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,4,7,ESCALATE,ESCALATED,0.0
TXN10664,CUST1006,40926.71,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,3,14,RETRY,SUCCESS,40926.71
TXN10665,CUST1133,32068.49,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,3,0,ESCALATE,ESCALATED,0.0
TXN10666,CUST1100,1022.98,FAILED,AUTHENTICATION_FAILURE,3,NEW,2,0,ESCALATE,ESCALATED,0.0
TXN10667,CUST1284,7935.22,FAILED,TEMPORARY_BANK_ERROR,3,LOYAL,29,9,ESCALATE,ESCALATED,0.0
TXN10668,CUST1115,3427.98,FAILED,AUTHENTICATION_FAILURE,3,NEW,0,8,ESCALATE,ESCALATED,0.0
TXN10669,CUST1234,38095.95,FAILED,NETWORK_ERROR,2,LOYAL,27,2,RETRY,SUCCESS,38095.95
TXN10670,CUST1028,8417.39,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,5,4,ESCALATE,ESCALATED,0.0
TXN10671,CUST1193,10721.16,FAILED,UNKNOWN,3,RETURNING,7,10,ESCALATE,ESCALATED,0.0
TXN10672,CUST1190,41326.4,FAILED,AUTHENTICATION_FAILURE,3,NEW,1,8,ESCALATE,ESCALATED,0.0
TXN10673,CUST1148,38991.48,FAILED,NETWORK_ERROR,3,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10674,CUST1148,477.61,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,21,2,PAYMENT_LINK,SUCCESS,477.61
TXN10675,CUST1011,454.93,FAILED,CARD_EXPIRED,2,LOYAL,9,2,CUSTOMER_PROMPT,FAILED,0.0
TXN10676,CUST1261,554.84,FAILED,UNKNOWN,4,RETURNING,7,13,ESCALATE,ESCALATED,0.0
TXN10677,CUST1273,2740.04,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,8,5,RETRY,SUCCESS,2740.04
TXN10678,CUST1041,12900.89,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,3,2,CUSTOMER_PROMPT,FAILED,0.0
TXN10679,CUST1285,4697.36,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,28,3,ESCALATE,ESCALATED,0.0
TXN10680,CUST1052,1135.35,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,8,13,ESCALATE,ESCALATED,0.0
TXN10681,CUST1249,417.47,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,5,14,ESCALATE,ESCALATED,0.0
TXN10682,CUST1057,36028.98,FAILED,UNKNOWN,2,RETURNING,8,1,REMINDER,FAILED,0.0
TXN10683,CUST1026,1099.52,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,5,2,RETRY,FAILED,0.0
TXN10684,CUST1021,31995.08,FAILED,UNKNOWN,4,LOYAL,22,9,ESCALATE,ESCALATED,0.0
TXN10685,CUST1221,9797.11,FAILED,TEMPORARY_BANK_ERROR,4,NEW,1,11,ESCALATE,ESCALATED,0.0
TXN10686,CUST1005,7314.73,FAILED,NETWORK_ERROR,2,RETURNING,8,11,RETRY,FAILED,0.0
TXN10687,CUST1263,32506.22,FAILED,INSUFFICIENT_FUNDS,4,NEW,0,4,ESCALATE,ESCALATED,0.0
TXN10688,CUST1251,15711.43,FAILED,INSUFFICIENT_FUNDS,4,LOYAL,22,1,ESCALATE,ESCALATED,0.0
TXN10689,CUST1135,7616.55,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,9,0,ESCALATE,ESCALATED,0.0
TXN10690,CUST1220,24693.62,FAILED,CARD_EXPIRED,2,LOYAL,24,3,CUSTOMER_PROMPT,FAILED,0.0
TXN10691,CUST1064,698.54,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,6,2,ESCALATE,ESCALATED,0.0
TXN10692,CUST1216,337.1,FAILED,NETWORK_ERROR,2,LOYAL,10,8,RETRY,SUCCESS,337.1
TXN10693,CUST1290,6304.22,FAILED,TEMPORARY_BANK_ERROR,4,NEW,0,12,ESCALATE,ESCALATED,0.0
TXN10694,CUST1102,42980.68,FAILED,NETWORK_ERROR,2,RETURNING,4,12,RETRY,FAILED,0.0
TXN10695,CUST1291,2300.19,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,3,1,CUSTOMER_PROMPT,FAILED,0.0
TXN10696,CUST1032,31663.88,FAILED,CARD_EXPIRED,3,RETURNING,5,14,ESCALATE,ESCALATED,0.0
TXN10697,CUST1140,7311.43,FAILED,NETWORK_ERROR,1,NEW,0,14,RETRY,FAILED,0.0
TXN10698,CUST1085,19866.26,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,9,6,CUSTOMER_PROMPT,SUCCESS,19866.26
TXN10699,CUST1063,5308.91,FAILED,AUTHENTICATION_FAILURE,4,NEW,1,7,ESCALATE,ESCALATED,0.0
TXN10700,CUST1104,1787.39,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,9,5,PAYMENT_LINK,FAILED,0.0
TXN10701,CUST1102,18208.8,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,2,11,ESCALATE,ESCALATED,0.0
TXN10702,CUST1209,49534.82,FAILED,INSUFFICIENT_FUNDS,2,NEW,1,8,PAYMENT_LINK,SUCCESS,49534.82
TXN10703,CUST1132,8274.46,FAILED,CARD_EXPIRED,4,RETURNING,3,4,ESCALATE,ESCALATED,0.0
TXN10704,CUST1292,9634.43,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,9,2,ESCALATE,ESCALATED,0.0
TXN10705,CUST1022,29368.53,FAILED,CARD_EXPIRED,3,RETURNING,5,9,ESCALATE,ESCALATED,0.0
TXN10706,CUST1044,34617.16,FAILED,UNKNOWN,4,NEW,1,11,ESCALATE,ESCALATED,0.0
TXN10707,CUST1174,47361.32,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,3,10,PAYMENT_LINK,FAILED,0.0
TXN10708,CUST1082,6136.54,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,9,4,CUSTOMER_PROMPT,FAILED,0.0
TXN10709,CUST1128,20740.2,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,2,9,PAYMENT_LINK,FAILED,0.0
TXN10710,CUST1279,45652.56,FAILED,AUTHENTICATION_FAILURE,1,NEW,2,13,CUSTOMER_PROMPT,FAILED,0.0
TXN10711,CUST1289,216.94,FAILED,NETWORK_ERROR,3,RETURNING,4,7,ESCALATE,ESCALATED,0.0
TXN10712,CUST1028,1637.35,FAILED,UNKNOWN,3,RETURNING,8,1,ESCALATE,ESCALATED,0.0
TXN10713,CUST1296,1625.57,FAILED,CARD_EXPIRED,2,RETURNING,5,7,CUSTOMER_PROMPT,FAILED,0.0
TXN10714,CUST1274,10363.93,FAILED,NETWORK_ERROR,1,LOYAL,26,10,RETRY,SUCCESS,10363.93
TXN10715,CUST1261,1321.14,FAILED,UNKNOWN,1,RETURNING,8,14,REMINDER,FAILED,0.0
TXN10716,CUST1092,458.99,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,2,8,RETRY,FAILED,0.0
TXN10717,CUST1148,708.79,FAILED,NETWORK_ERROR,4,NEW,2,3,ESCALATE,ESCALATED,0.0
TXN10718,CUST1143,26809.98,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,2,0,ESCALATE,ESCALATED,0.0
TXN10719,CUST1149,25049.18,FAILED,UNKNOWN,2,LOYAL,8,11,REMINDER,FAILED,0.0
TXN10720,CUST1093,5765.14,FAILED,INSUFFICIENT_FUNDS,4,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10721,CUST1202,901.59,FAILED,AUTHENTICATION_FAILURE,1,LOYAL,15,6,CUSTOMER_PROMPT,SUCCESS,901.59
TXN10722,CUST1236,5797.29,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,19,10,ESCALATE,ESCALATED,0.0
TXN10723,CUST1252,301.77,FAILED,INSUFFICIENT_FUNDS,4,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10724,CUST1138,8235.08,FAILED,NETWORK_ERROR,2,NEW,1,1,RETRY,FAILED,0.0
TXN10725,CUST1265,1671.02,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,9,6,ESCALATE,ESCALATED,0.0
TXN10726,CUST1137,41765.38,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,9,12,ESCALATE,ESCALATED,0.0
TXN10727,CUST1042,27237.65,FAILED,INSUFFICIENT_FUNDS,2,LOYAL,27,7,PAYMENT_LINK,FAILED,0.0
TXN10728,CUST1148,15399.14,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,9,4,PAYMENT_LINK,FAILED,0.0
TXN10729,CUST1023,4655.67,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,7,3,PAYMENT_LINK,SUCCESS,4655.67
TXN10730,CUST1074,1694.14,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,3,13,RETRY,FAILED,0.0
TXN10731,CUST1186,4474.64,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,3,2,ESCALATE,ESCALATED,0.0
TXN10732,CUST1157,5321.68,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,4,9,PAYMENT_LINK,SUCCESS,5321.68
TXN10733,CUST1167,2031.31,FAILED,NETWORK_ERROR,4,RETURNING,2,4,ESCALATE,ESCALATED,0.0
TXN10734,CUST1238,5985.09,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,18,2,RETRY,FAILED,0.0
TXN10735,CUST1160,614.32,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,29,9,PAYMENT_LINK,FAILED,0.0
TXN10736,CUST1252,10164.25,FAILED,NETWORK_ERROR,1,LOYAL,11,8,RETRY,SUCCESS,10164.25
TXN10737,CUST1084,16843.44,FAILED,CARD_EXPIRED,1,RETURNING,4,9,CUSTOMER_PROMPT,FAILED,0.0
TXN10738,CUST1235,980.0,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,7,6,ESCALATE,ESCALATED,0.0
TXN10739,CUST1286,32892.61,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,6,11,ESCALATE,ESCALATED,0.0
TXN10740,CUST1203,1949.54,FAILED,TEMPORARY_BANK_ERROR,4,LOYAL,11,3,ESCALATE,ESCALATED,0.0
TXN10741,CUST1064,972.7,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,3,0,RETRY,SUCCESS,972.7
TXN10742,CUST1181,26001.19,FAILED,CARD_EXPIRED,2,LOYAL,21,6,CUSTOMER_PROMPT,FAILED,0.0
TXN10743,CUST1138,37534.3,FAILED,UNKNOWN,1,RETURNING,8,10,REMINDER,SUCCESS,37534.3
TXN10744,CUST1196,31416.53,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,16,12,PAYMENT_LINK,SUCCESS,31416.53
TXN10745,CUST1264,378.57,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,2,9,RETRY,FAILED,0.0
TXN10746,CUST1203,8400.42,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,13,1,RETRY,SUCCESS,8400.42
TXN10747,CUST1165,44117.77,FAILED,UNKNOWN,1,RETURNING,9,1,REMINDER,FAILED,0.0
TXN10748,CUST1114,1313.42,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,3,13,RETRY,FAILED,0.0
TXN10749,CUST1178,4478.62,FAILED,INSUFFICIENT_FUNDS,3,NEW,1,0,ESCALATE,ESCALATED,0.0
TXN10750,CUST1018,4615.73,FAILED,NETWORK_ERROR,2,LOYAL,18,7,RETRY,FAILED,0.0
TXN10751,CUST1168,18025.28,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,3,11,PAYMENT_LINK,SUCCESS,18025.28
TXN10752,CUST1104,23608.92,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,3,7,RETRY,FAILED,0.0
TXN10753,CUST1162,2600.91,FAILED,UNKNOWN,4,LOYAL,18,12,ESCALATE,ESCALATED,0.0
TXN10754,CUST1169,5684.2,FAILED,AUTHENTICATION_FAILURE,2,LOYAL,21,14,CUSTOMER_PROMPT,FAILED,0.0
TXN10755,CUST1227,1641.77,FAILED,NETWORK_ERROR,4,NEW,2,14,ESCALATE,ESCALATED,0.0
TXN10756,CUST1135,1642.45,FAILED,UNKNOWN,1,NEW,2,14,REMINDER,FAILED,0.0
TXN10757,CUST1138,6249.08,FAILED,TEMPORARY_BANK_ERROR,4,LOYAL,23,3,ESCALATE,ESCALATED,0.0
TXN10758,CUST1274,270.2,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,3,6,PAYMENT_LINK,SUCCESS,270.2
TXN10759,CUST1083,295.23,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,7,8,PAYMENT_LINK,FAILED,0.0
TXN10760,CUST1042,4322.66,FAILED,UNKNOWN,4,NEW,2,1,ESCALATE,ESCALATED,0.0
TXN10761,CUST1245,2056.77,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,6,10,PAYMENT_LINK,FAILED,0.0
TXN10762,CUST1198,35684.41,FAILED,CARD_EXPIRED,1,RETURNING,8,12,CUSTOMER_PROMPT,FAILED,0.0
TXN10763,CUST1051,2604.97,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,7,14,PAYMENT_LINK,SUCCESS,2604.97
TXN10764,CUST1060,1587.24,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,21,6,PAYMENT_LINK,FAILED,0.0
TXN10765,CUST1066,1046.27,FAILED,NETWORK_ERROR,2,NEW,1,13,RETRY,FAILED,0.0
TXN10766,CUST1270,1469.37,FAILED,INSUFFICIENT_FUNDS,3,NEW,0,8,ESCALATE,ESCALATED,0.0
TXN10767,CUST1250,1159.4,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,3,1,RETRY,FAILED,0.0
TXN10768,CUST1140,13141.45,FAILED,AUTHENTICATION_FAILURE,1,LOYAL,24,1,CUSTOMER_PROMPT,FAILED,0.0
TXN10769,CUST1147,5946.24,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,9,8,ESCALATE,ESCALATED,0.0
TXN10770,CUST1280,5633.26,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,5,3,ESCALATE,ESCALATED,0.0
TXN10771,CUST1104,47310.85,FAILED,NETWORK_ERROR,2,RETURNING,5,0,RETRY,SUCCESS,47310.85
TXN10772,CUST1206,5869.89,FAILED,TEMPORARY_BANK_ERROR,1,LOYAL,9,9,RETRY,FAILED,0.0
TXN10773,CUST1214,41140.64,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,4,10,PAYMENT_LINK,FAILED,0.0
TXN10774,CUST1102,34926.9,FAILED,TEMPORARY_BANK_ERROR,4,NEW,0,14,ESCALATE,ESCALATED,0.0
TXN10775,CUST1265,8120.09,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,9,10,ESCALATE,ESCALATED,0.0
TXN10776,CUST1293,353.43,FAILED,AUTHENTICATION_FAILURE,2,NEW,1,12,CUSTOMER_PROMPT,SUCCESS,353.43
TXN10777,CUST1104,9740.95,FAILED,TEMPORARY_BANK_ERROR,3,LOYAL,17,14,ESCALATE,ESCALATED,0.0
TXN10778,CUST1055,9051.01,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,4,ESCALATE,ESCALATED,0.0
TXN10779,CUST1217,758.87,FAILED,NETWORK_ERROR,4,RETURNING,8,11,ESCALATE,ESCALATED,0.0
TXN10780,CUST1287,2563.61,FAILED,INSUFFICIENT_FUNDS,2,NEW,1,7,PAYMENT_LINK,FAILED,0.0
TXN10781,CUST1179,17897.95,FAILED,NETWORK_ERROR,3,RETURNING,6,0,ESCALATE,ESCALATED,0.0
TXN10782,CUST1222,6991.05,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,6,2,ESCALATE,ESCALATED,0.0
TXN10783,CUST1025,33372.79,FAILED,NETWORK_ERROR,1,RETURNING,8,4,RETRY,FAILED,0.0
TXN10784,CUST1012,27540.32,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,4,9,ESCALATE,ESCALATED,0.0
TXN10785,CUST1272,4769.78,FAILED,UNKNOWN,2,NEW,1,7,REMINDER,FAILED,0.0
TXN10786,CUST1281,3077.84,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,4,8,CUSTOMER_PROMPT,FAILED,0.0
TXN10787,CUST1270,1845.15,FAILED,CARD_EXPIRED,4,NEW,2,8,ESCALATE,ESCALATED,0.0
TXN10788,CUST1222,9577.51,FAILED,TEMPORARY_BANK_ERROR,1,LOYAL,13,2,RETRY,SUCCESS,9577.51
TXN10789,CUST1202,5064.93,FAILED,AUTHENTICATION_FAILURE,2,NEW,0,8,CUSTOMER_PROMPT,FAILED,0.0
TXN10790,CUST1279,10453.3,FAILED,INSUFFICIENT_FUNDS,4,LOYAL,21,12,ESCALATE,ESCALATED,0.0
TXN10791,CUST1030,6370.58,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,2,9,ESCALATE,ESCALATED,0.0
TXN10792,CUST1279,3142.45,FAILED,UNKNOWN,2,RETURNING,8,6,REMINDER,FAILED,0.0
TXN10793,CUST1073,36741.87,FAILED,CARD_EXPIRED,1,RETURNING,2,8,CUSTOMER_PROMPT,FAILED,0.0
TXN10794,CUST1197,4031.99,FAILED,NETWORK_ERROR,3,RETURNING,6,5,ESCALATE,ESCALATED,0.0
TXN10795,CUST1287,13169.98,FAILED,INSUFFICIENT_FUNDS,2,NEW,1,4,PAYMENT_LINK,SUCCESS,13169.98
TXN10796,CUST1037,2187.44,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,6,0,RETRY,SUCCESS,2187.44
TXN10797,CUST1055,289.82,FAILED,CARD_EXPIRED,4,NEW,1,7,ESCALATE,ESCALATED,0.0
TXN10798,CUST1001,1715.44,FAILED,TEMPORARY_BANK_ERROR,2,NEW,0,2,RETRY,SUCCESS,1715.44
TXN10799,CUST1049,1641.92,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,19,2,RETRY,FAILED,0.0
TXN10800,CUST1079,48674.62,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,4,7,PAYMENT_LINK,FAILED,0.0
TXN10801,CUST1026,5541.44,FAILED,AUTHENTICATION_FAILURE,1,NEW,1,14,CUSTOMER_PROMPT,SUCCESS,5541.44
TXN10802,CUST1045,7292.07,FAILED,CARD_EXPIRED,1,RETURNING,9,2,CUSTOMER_PROMPT,FAILED,0.0
TXN10803,CUST1016,46879.5,FAILED,UNKNOWN,4,LOYAL,18,5,ESCALATE,ESCALATED,0.0
TXN10804,CUST1131,4141.93,FAILED,UNKNOWN,1,RETURNING,9,13,REMINDER,SUCCESS,4141.93
TXN10805,CUST1155,13039.74,FAILED,NETWORK_ERROR,3,LOYAL,20,9,ESCALATE,ESCALATED,0.0
TXN10806,CUST1001,1015.92,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,6,10,CUSTOMER_PROMPT,SUCCESS,1015.92
TXN10807,CUST1006,1133.49,FAILED,TEMPORARY_BANK_ERROR,2,NEW,2,3,RETRY,SUCCESS,1133.49
TXN10808,CUST1079,5447.43,FAILED,NETWORK_ERROR,3,LOYAL,9,14,ESCALATE,ESCALATED,0.0
TXN10809,CUST1274,38872.02,FAILED,AUTHENTICATION_FAILURE,2,NEW,1,11,CUSTOMER_PROMPT,FAILED,0.0
TXN10810,CUST1234,430.44,FAILED,TEMPORARY_BANK_ERROR,2,NEW,2,5,RETRY,FAILED,0.0
TXN10811,CUST1020,48826.72,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,12,ESCALATE,ESCALATED,0.0
TXN10812,CUST1027,44558.19,FAILED,AUTHENTICATION_FAILURE,3,NEW,1,4,ESCALATE,ESCALATED,0.0
TXN10813,CUST1290,947.39,FAILED,NETWORK_ERROR,4,RETURNING,3,6,ESCALATE,ESCALATED,0.0
TXN10814,CUST1240,529.13,FAILED,CARD_EXPIRED,1,LOYAL,12,0,CUSTOMER_PROMPT,SUCCESS,529.13
TXN10815,CUST1212,23586.42,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,16,4,PAYMENT_LINK,SUCCESS,23586.42
TXN10816,CUST1146,37079.07,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,22,0,ESCALATE,ESCALATED,0.0
TXN10817,CUST1160,34438.38,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,9,0,CUSTOMER_PROMPT,FAILED,0.0
TXN10818,CUST1076,1671.23,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,2,7,CUSTOMER_PROMPT,SUCCESS,1671.23
TXN10819,CUST1119,15529.82,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,9,0,RETRY,FAILED,0.0
TXN10820,CUST1096,8459.02,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,8,7,CUSTOMER_PROMPT,FAILED,0.0
TXN10821,CUST1038,3702.59,FAILED,NETWORK_ERROR,2,LOYAL,12,9,RETRY,FAILED,0.0
TXN10822,CUST1041,787.5,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,9,1,ESCALATE,ESCALATED,0.0
TXN10823,CUST1225,12255.27,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,3,1,ESCALATE,ESCALATED,0.0
TXN10824,CUST1084,35619.33,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,6,5,ESCALATE,ESCALATED,0.0
TXN10825,CUST1220,1619.27,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,2,3,RETRY,FAILED,0.0
TXN10826,CUST1263,8235.47,FAILED,UNKNOWN,2,RETURNING,8,7,REMINDER,FAILED,0.0
TXN10827,CUST1036,37025.76,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,7,7,ESCALATE,RECOVERED,37025.76
TXN10828,CUST1183,30012.21,FAILED,NETWORK_ERROR,2,LOYAL,13,2,RETRY,FAILED,0.0
TXN10829,CUST1274,7969.76,FAILED,AUTHENTICATION_FAILURE,3,NEW,0,3,ESCALATE,ESCALATED,0.0
TXN10830,CUST1000,908.81,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,6,12,PAYMENT_LINK,FAILED,0.0
TXN10831,CUST1024,9551.02,FAILED,UNKNOWN,1,LOYAL,8,7,REMINDER,SUCCESS,9551.02
TXN10832,CUST1037,4436.3,FAILED,UNKNOWN,1,RETURNING,2,8,REMINDER,FAILED,0.0
TXN10833,CUST1144,1649.34,FAILED,TEMPORARY_BANK_ERROR,4,LOYAL,29,12,ESCALATE,ESCALATED,0.0
TXN10834,CUST1209,1866.3,FAILED,NETWORK_ERROR,1,NEW,2,5,RETRY,FAILED,0.0
TXN10835,CUST1093,1821.12,FAILED,UNKNOWN,2,RETURNING,7,2,REMINDER,SUCCESS,1821.12
TXN10836,CUST1255,3029.85,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,9,4,ESCALATE,ESCALATED,0.0
TXN10837,CUST1058,2958.98,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,3,10,RETRY,FAILED,0.0
TXN10838,CUST1068,14406.88,FAILED,CARD_EXPIRED,3,RETURNING,4,7,ESCALATE,ESCALATED,0.0
TXN10839,CUST1046,1099.65,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,9,12,PAYMENT_LINK,SUCCESS,1099.65
TXN10840,CUST1130,6221.97,FAILED,UNKNOWN,1,LOYAL,8,0,REMINDER,SUCCESS,6221.97
