transaction_id,amount_at_risk,failure_reason,recommended_action,priority,recovery_status,recovered_amount
TXN10792,3142.45,UNKNOWN,REMINDER,LOW,RECOVERED,3142.45
TXN10793,36741.87,CARD_EXPIRED,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10794,4031.99,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10795,13169.98,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10796,2187.44,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,2187.44
TXN10797,289.82,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10798,1715.44,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10799,1641.92,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10800,48674.62,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10801,5541.44,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,5541.44
TXN10802,7292.07,CARD_EXPIRED,CUSTOMER_PROMPT,MEDIUM,RECOVERED,7292.07
TXN10803,46879.5,UNKNOWN,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10804,4141.93,UNKNOWN,REMINDER,LOW,RECOVERED,4141.93
TXN10805,13039.74,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10806,1015.92,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,1015.92
TXN10807,1133.49,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,1133.49
TXN10808,5447.43,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10809,38872.02,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10810,430.44,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,430.44
TXN10811,48826.72,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10812,44558.19,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10813,947.39,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10814,529.13,CARD_EXPIRED,CUSTOMER_PROMPT,MEDIUM,RECOVERED,529.13
TXN10815,23586.42,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10816,37079.07,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10817,34438.38,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,34438.38
TXN10818,1671.23,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10819,15529.82,TEMPORARY_BANK_ERROR,RETRY,HIGH,RECOVERED,15529.82
TXN10820,8459.02,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,8459.02
TXN10821,3702.59,NETWORK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10822,787.5,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10823,12255.27,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10824,35619.33,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10825,1619.27,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,1619.27
TXN10826,8235.47,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10827,37025.76,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10828,30012.21,NETWORK_ERROR,RETRY,HIGH,FAILED,0.0
TXN10829,7969.76,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10830,908.81,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,908.81
TXN10831,9551.02,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10832,4436.3,UNKNOWN,REMINDER,LOW,RECOVERED,4436.3
TXN10833,1649.34,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10834,1866.3,NETWORK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10835,1821.12,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10836,3029.85,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10837,2958.98,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,2958.98
TXN10838,14406.88,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10839,1099.65,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,1099.65
TXN10840,6221.97,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10841,32221.0,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10842,45244.21,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10843,1814.61,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10844,210.75,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10845,459.24,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10846,38301.42,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10847,9316.02,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10848,282.58,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10849,45672.81,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10850,1149.1,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10851,23641.91,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10852,21745.3,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10853,39085.25,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10854,36821.62,UNKNOWN,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10855,3784.5,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10856,25245.88,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10857,2760.36,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10858,1829.53,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10859,29760.47,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10860,32839.66,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10861,7017.44,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10862,9135.7,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10863,29766.3,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10864,29320.47,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10865,597.07,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10866,27288.53,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10867,5489.52,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10868,1589.54,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10869,45553.7,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10870,41590.47,TEMPORARY_BANK_ERROR,RETRY,HIGH,FAILED,0.0
TXN10871,36773.93,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10872,2247.73,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10873,233.07,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10874,7505.66,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,7505.66
TXN10875,9305.48,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10876,1522.79,NETWORK_ERROR,RETRY,MEDIUM,RECOVERED,1522.79
TXN10877,35467.72,NETWORK_ERROR,RETRY,HIGH,RECOVERED,35467.72
TXN10878,3649.37,NETWORK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10879,8447.97,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10880,31339.14,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10881,44807.87,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10882,914.74,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10883,10393.87,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10884,4649.34,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10885,45718.58,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10886,613.62,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,613.62
TXN10887,25446.24,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10888,3003.41,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,3003.41
TXN10889,720.98,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,720.98
TXN10890,6160.94,NETWORK_ERROR,RETRY,HIGH,RECOVERED,6160.94
TXN10891,6311.31,NETWORK_ERROR,RETRY,HIGH,RECOVERED,6311.31
TXN10892,24636.78,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10893,26091.79,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,26091.79
TXN10894,37421.54,CARD_EXPIRED,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10895,19440.32,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10896,15970.72,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,15970.72
TXN10897,2961.89,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10898,2887.25,UNKNOWN,REMINDER,LOW,RECOVERED,2887.25
TXN10899,512.22,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10900,1870.71,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10901,22531.04,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10902,2393.17,NETWORK_ERROR,RETRY,MEDIUM,RECOVERED,2393.17
TXN10903,25630.12,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10904,6909.05,UNKNOWN,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10905,34459.79,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10906,493.38,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10907,3020.42,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10908,43657.59,TEMPORARY_BANK_ERROR,RETRY,HIGH,RECOVERED,43657.59
TXN10909,1123.67,UNKNOWN,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10910,44410.13,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10911,1089.97,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,1089.97
TXN10912,7954.2,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10913,1031.71,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,1031.71
TXN10914,5742.41,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10915,1804.88,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,1804.88
TXN10916,27953.27,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10917,30009.26,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10918,663.29,UNKNOWN,REMINDER,LOW,FAILED,0.0
TXN10919,8304.49,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10920,1728.98,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10921,24010.89,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10922,5025.81,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10923,17963.29,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10924,7125.04,NETWORK_ERROR,RETRY,HIGH,FAILED,0.0
TXN10925,8868.52,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10926,1529.1,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10927,48562.17,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10928,41278.1,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10929,1496.06,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10930,1888.44,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10931,475.06,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10932,286.11,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10933,481.17,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10934,5252.44,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,5252.44
TXN10935,8873.8,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10936,12635.76,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,12635.76
TXN10937,1394.47,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,1394.47
TXN10938,4195.03,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10939,7273.97,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10940,41901.7,TEMPORARY_BANK_ERROR,RETRY,HIGH,FAILED,0.0
TXN10941,1531.56,NETWORK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10942,9034.3,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10943,9944.32,UNKNOWN,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10944,30101.9,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,30101.9
TXN10945,973.89,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10946,1795.79,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10947,36047.08,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10948,48951.22,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10949,2203.76,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10950,25953.66,UNKNOWN,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10951,22377.3,NETWORK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10952,12526.42,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10953,9246.88,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10954,1535.9,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,1535.9
TXN10955,43287.65,TEMPORARY_BANK_ERROR,RETRY,HIGH,RECOVERED,43287.65
TXN10956,1537.0,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10957,12157.3,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10958,1473.19,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10959,576.81,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,576.81
TXN10960,46304.66,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10961,40914.96,TEMPORARY_BANK_ERROR,RETRY,HIGH,RECOVERED,40914.96
TXN10962,7857.17,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,7857.17
TXN10963,445.54,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10964,1554.07,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10965,33447.29,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10966,22073.39,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,FAILED,0.0
TXN10967,47742.61,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,47742.61
TXN10968,6478.04,TEMPORARY_BANK_ERROR,RETRY,HIGH,RECOVERED,6478.04
TXN10969,28811.85,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10970,5633.37,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10971,35495.7,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10972,369.79,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,369.79
TXN10973,840.18,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,RECOVERED,840.18
TXN10974,1087.92,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10975,24542.33,TEMPORARY_BANK_ERROR,RETRY,HIGH,FAILED,0.0
TXN10976,1648.03,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,1648.03
TXN10977,6921.1,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,6921.1
TXN10978,3370.43,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10979,5120.14,CARD_EXPIRED,CUSTOMER_PROMPT,MEDIUM,FAILED,0.0
TXN10980,25942.64,NETWORK_ERROR,RETRY,HIGH,RECOVERED,25942.64
TXN10981,44126.92,NETWORK_ERROR,RETRY,HIGH,FAILED,0.0
TXN10982,32853.58,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,32853.58
TXN10983,501.82,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,501.82
TXN10984,2091.11,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10985,811.69,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10986,7516.92,INSUFFICIENT_FUNDS,PAYMENT_LINK,MEDIUM,RECOVERED,7516.92
TXN10987,714.99,TEMPORARY_BANK_ERROR,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10988,41791.91,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,41791.91
TXN10989,3000.5,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10990,7885.01,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10991,5458.42,TEMPORARY_BANK_ERROR,RETRY,HIGH,RECOVERED,5458.42
TXN10992,9532.12,UNKNOWN,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10993,21044.75,CARD_EXPIRED,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10994,40531.41,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10995,7868.24,AUTHENTICATION_FAILURE,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10996,1771.88,AUTHENTICATION_FAILURE,CUSTOMER_PROMPT,MEDIUM,RECOVERED,1771.88
TXN10997,423.53,TEMPORARY_BANK_ERROR,RETRY,MEDIUM,FAILED,0.0
TXN10998,11672.86,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
TXN10999,914.91,INSUFFICIENT_FUNDS,STOP_AND_ESCALATE,HIGH,ESCALATED,0.0
